And once his home is completed, he sets	А как дом готов, он
about patrolling the perimeter for	патрулирует периметр от
intruders.	нарушителей.
Then, when he's eaten enough Omnoms,'	Потом, нажравшись омномов,'
he'll go back to his nest and lay a'	вернётся в гнездо и снесёт'
great big Lizardman egg.	здоровое яйцо ящера.
Let's give him some Omnoms to eat so we'	Дадим ему омномов пожрать, чтобы'
can see the reproductive process in	глянуть процесс размножения
action.	в деле.
I've prepared some for you, so just dig'	Я тебе парочку заготовил, так что копай'
away those two yellow squares and set	те два жёлтых квадрата и
them loose.	выпусти их.
Eggstraordinary!	Яйцепительно!
And when the time comes, the egg will	А когда срок придёт, яйцо
hatch, and out will pop a bouncing baby	вылупится — и выскочит малыш
The only limit to the number of	Единственный лимит на число
Lizardmen is the number of Omnoms	ящеров — это число омномов,
available for them to eat.	которых им есть.
But beware! Too large a Lizardman	Но берегись! Слишком жирная популяция
population will obliterate your Omnoms	ящеров сметёт твоих омномов
and leave themselves starving.	и сама останется голодной.
As ever, you must build your dungeon	Как всегда, строй данж
with balance in mind, or see it fall	с балансом в уме, или смотри,
to ruins before your eyes.	как он рухнет у тебя на глазах.
A well-balanced monster population will	Сбалансированная популяция гадов
circulate plenty of nutrients, and	будет гонять полно пищи и
stand less chance of extinction.	реже вымрет подчистую.
Now, I'd like you to practice what I'	А теперь практикуй, что я'
preach: make 5 Lizardmen, and keep your	проповедую: сделай 5 Ящеров и держи
population nicely balanced.	популяцию в красивом балансе.
I recommend that you bring the first	Советую первых
few forth from the soil, then let	выкопать из почвы, а остальных
them breed to make the rest.	пусть сами народят.
Oh, and I almost forgot - Omnoms eat	О, чуть не забыл — омномы жрут
Lizardman eggs, so keep a careful eye	яйца ящеров, так что за этим
out for that too!	тоже глаз да глаз!
Make 5 Lizardmen!	Сделай 5 Ящеров!
At last! Our training sessions have	Наконец-то! Наши тренировки
reached double figures! I have no idea	дошли до двузначных! Понятия не имею,
why that's good, but well done!'	почему это круто, но молодец!'
So far, I've talked about nutrients'	До сих пор я трындел про пищу'
until I'm blue in the face.'	до посинения.'
Today I'm going to talk about their'	Сегодня я потроллю про их'
magical equivalent, mana, until I'm'	магический аналог, ману, тоже до'
blue in the face instead.	посинения.
Let's begin. Now, just as there is soil'	Начнём. Как есть почва'
containing nutrients, there is also	с пищей, так есть и
soil that contains mana.	почва с маной.
It looks different enough that even a	Выглядит достаточно иначе, что даже
dullard can tell the difference. Here,	тупица отличит. Вот,
have a look.	глянь.
See? You can tell at a glance if soil	Видишь? С первого взгляда ясно, есть в
contains nutrients or mana.	почве пища или мана.
And as you would expect, mana-rich soil	И как ожидаешь, мана-почва
spawns different monsters from	плодит других гадов, чем
Why don't you take a look for yourself?'	Почему бы тебе самому не глянуть?'
Dig up the yellow block for me, would	Выкопай мне жёлтый блок,
you?	ладно?
That, My Lord, is a Spirit, the most	Это, Повелитель, Дух, самая
basic of the mana-based life forms.	базовая из мана-тварей.
Okay, that's Spirits. Next, let's look	Ладно, это Духи. Дальше глянем,
at how mana-rich soil of different	как выглядит мана-почва разных
levels appears. Voila!	уровней. Вуаля!
As with nutrient-rich soil, mana-rich	Как и пищевая почва, мана-
soil ranges from Level 0 to Level 3.	почва бывает от 0-го до 3-го уровня.
You just dug up some Level 1 soil.	Ты только что копнул почву 1-го уровня.
And as with nutrient-rich soil, each	И как с пищевой почвой, каждый
level of mana-rich soil produces	уровень мана-почвы плодит
Okay, pop quiz: how can mana-rich soil	Так, блиц: как прокачать мана-почву
be leveled up?	по уровню?
1: Tap ○ and △ really quickly.	1: Жать ○ и △ очень быстро.
2: Use Spirits to distribute mana.	2: Гонять ману Духами.
3: Don't be stupid, you can't level up	3: Не тупи, почву не прокачать,
soil. It's just soil.'	она просто почва.'
And the answer iiiiiis...	И отвееееет...
Yes, it's number 2: use Spirits to'	Да, это номер 2: гонять ману'
distribute mana! Did you get it right?	Духами! Угадал?
Spirits absorb and deposit mana as they	Духи впитывают и кладут ману, пока
move throughout the dungeon.	ходят по данжу.
So they're basically the'	То есть они, по сути,'
mana-distributing equivalent of	мана-двойники разносчиков
Let's look at them in action. I'll show	Глянем их в деле. Покажу
you some Spirits distributing mana.	тебе Духов, что разносят ману.
And I'll show you their status as well'	И статус их тоже покажу тебе,'
so that you can see the mana moving.	чтобы видел, как ходит мана.
There you go. The Spirit has sucked up	Вот. Дух нахлебал
some mana. Now let's watch it spit it'	маны. Теперь глянем, как он её'
out again.	выплюнет обратно.
This time I'll show you the status of'	На этот раз покажу статус'
the soil so you can still see the mana	почвы, чтобы ты всё равно видел, как мана
moving.	ходит.
Yes! The soil has absorbed enough mana	Да! Почва впитала маны
to reach Level 2!	хватит до 2-го уровня!
This is how mana is distributed around	Вот так мана разносится по
the dungeon. Manage your Spirits, and	данжу. Рули Духами — и
you can manage your mana.	будешь рулить маной.
It's pretty much identical to how'	Почти точь-в-точь так же, как'
nutrients are distributed and managed.	разносят и рулят пищей.
The only annoying difference is that	Единственная пакость: мана
mana doesn't occur naturally in the'	сама по себе в почве данжа не'
soil of the dungeon.	водится.
The main way in which mana enters the	Главный путь маны в
soil is when heroes use skills and	почву — когда герои жгут навыки и
abilities nearby.	силы рядом.
And when heroes are defeated, mana is	А когда героев бьют, мана
also dispersed into the surrounding	тоже сыпется в окружающую
soil.	почву.
Think of it as like nutrients, but	Думай как про пищу, только
rarer and more valuable.	реже и ценнее.
Oh, and one more thing.	О, и ещё одно.
Take a look at the status of this soil.	Глянь статус этой почвы.
It has the appearance of a piece of	С виду кусок
mana-rich soil, but it also contains	мана-почвы, но в ней ещё есть
That's right - soil can contain both'	Точно — в почве могут быть сразу'
nutrients and mana at the same time!	и пища, и мана!
But it will only ever give the	Но с виду она всегда будет
appearance of whichever it contains	той, чего в ней
more of.	больше.
So either nutrients or mana take	Так что либо пища, либо мана
precedence, depending on which is more	берёт верх, смотря чего
plentiful.	жирнее запас.
And in soil with near-equal levels of	А в почве, где их почти поровну,
the two, a monster's smallest action'	того и другого малейший жест гада'
can change things in a second.	может всё сменить за секунду.
For this reason, great care must be	Потому с мана-почвой надо
taken when handling mana-rich soil.	обращаться очень осторожно.
Now that you've learned so much about'	Раз ты столько про ману выучил,'
mana, it's time for a test! Hooray!'	ману, пора на тест! Ура!'
Now, listen carefully.	А теперь слушай внимательно.
I'd like you to make 10 of these'	Хочу, чтобы ты сделал 10 таких'
monsters. They're called Liliths, and'	гадов. Их зовут Лилит, и'
they're spawned from Level 2 soil.'	они плодятся с почвы 2-го уровня.'
Spirits move in exactly the same way as	Духи ходят ровно так же, как
So distributing mana can be managed in	Так что ману можно разводить
exactly the same way as distributing	ровно так же, как разводишь
Liliths eat Spirits, and give birth to	Лилит жрут Духов и рожают ещё
more Liliths, so you can exploit this	Лилит, так что этим
fact as well.	тоже можно юзать.
That's enough help from me.'	Хватит с меня подсказок.'
Get out there and get it done!	Выметайся и сделай это!
Make 10 Liliths!	Сделай 10 Лилит!
Here we go. It's time for Training 11,'	Поехали. Настал час Трен. 11,'
and for me to talk myself silly once	и мне опять трепаться
again.	до посинения.
And today I'll be talking about demons,'	А сегодня речь про демонов,'
the inhabitants of the mysterious	обитателей таинственных
worlds beyond our own.	миров за нашим.
Okay, let's cut to the chase. Dig up'	Ладно, ближе к делу. Копай'
this piece of Level 3 soil I've'	этот кусок почвы 3-го уровня, что я'
prepared.	заготовил.
I've colored it yellow like I always'	Я как всегда выкрасил её'
do. Just give it a whack!	жёлтым. Просто долбани!
Wh-What!? That's not a Lizardman! It'	Ч-Что!? Это не Ящер! Должно'
must be a bug! Aww, I hate writing bug	быть, баг! Уу, ненавижу писать баг-
reports!	репорты!
Ha ha ha. Only joking! Pretty funny,	Ха-ха-ха. Шутка! Смешно,
eh, Lord?	а, Повелитель?
This is a rune. Think of it as a door	Это руна. Думай о ней как о двери
to a nearby dimension.	в соседнее измерение.
Beautiful, isn't it? Just look at that'	Красивая, правда? Глянь только этот'
foreboding glow... Want to learn how to	зловещий свет... Хочешь научиться
make one? Here you go!	делать? Вот так!
Runes appear when you dig away a block	Руны появляются, когда откапываешь блок
of Level 3 soil with no other soil	почвы 3-го уровня, и вокруг
around it.	больше нет почвы.
It doesn't matter whether it's mana-	Не важно, мана-
rich or nutrient-rich soil, as long as	она или пищевая, лишь бы
it's Level 3 and in open space.'	был 3-й уровень и открытое место.'
Once you've made one appear, just take'	Как появилась — просто глубоко'
a deep breath and tap it, and...	вдохни, тыкни, и...
Dun-da-dun-dun-duuuuun! Demons from	Дун-да-дун-дун-дуууун! Демоны из
another dimension!	другого измерения!
Oh, and there's another great thing'	О, и ещё одна крутая фишка'
about runes.	у рун.
They suck in any Spirits who happen to	Они всасывают любых Духов, что
pass by.	мимо проходят.
It might not sound good, but you'll'	Звучит не ахти, но увидишь.'
see. Dig up the yellow earth and we'll'	Копай жёлтую землю — и будет'
have us a Spirit to sacrifice!	Дух на заклание!
There, the rune sucked in the	Вот, руна всосала
unsuspecting Spirit. And did you notice	ничего не подозревающего Духа. И ты заметил,
its mana increased as well?	мана у неё тоже выросла?
That's what runes do - they suck up'	Вот что делают руны — сосут'
Spirits and accumulate mana.	Духов и копят ману.
Let's feed our rune a few more,'	Давай ещё парочку скормим руне,'
Observe - the rune has changed color!	Глянь — руна сменила цвет!
As you can see, runes change type	Как видишь, руны меняют тип
and mana they contain.	и запас маны внутри.
If you want to see different demons,	Хочешь разных демонов —
you'll have to experiment with'	придётся экспериментировать с'
varying amounts of both.	разными дозами того и другого.
But, and it's a big but, Slimemosses'	Но, и это жирное но, слизьмохов'
don't get sucked into runes, so you'	руны не сосут, так что пищу'
can't increase nutrients.'	не нарастишь.'
If you want to make a nutrient-rich	Хочешь пищевую
rune, you'll have to pump the soil full'	руну — сначала накачай почву'
of nutrients first.	пищей под завязку.
Okay, let's break open our dimensional'	Ладно, взломаем наше мерное'
doorway and see who appears.	дверце и глянем, кто вылезет.
Go on, give that rune a tap!	Давай, тыкни ту руну!
What do you know! It's a type of demon'	Ишь ты! Это такой вид демона'
called a Diabro! He hasn't emerged from'	по имени Диабро! Он из комнаты не выходил'
his room for years, you know...	годами, знаешь ли...
So, that's pretty much the deal as far'	Так что, в общем, вот и вся кухня'
as runes and demons are concerned.	рун и демонов.
And yes, you've guessed it, that means'	И да, ты уже догадался: это значит'
it's...test time!'	пора... тест!'
Don't be like that! All I want you to'	Не кисни так! Мне от тебя'
do is make me one Diabro and 2	нужен один Диабро и 2
Wookiemons. That's only 3 demons.'	Вукимона. Всего 3 демона.'
First you'll need to dig away the earth'	Сначала откапай всю землю'
around a piece of Level 3 soil to make	вокруг куска почвы 3-го уровня, чтобы
a rune.	сделать руну.
You can summon Wookiemons from the red	Вукимонов зовёшь из красных
runes that appear when you do that.	рун, что при этом появляются.
But you'll need a rune to accumulate'	Но руне надо ещё накопить'
some mana before you can summon a	руне надо накопить
Diabro.	маны.
And for that, you'll need your rune to'	А для этого твоей руне надо'
suck up some Spirits.	всосать немного Духов.
Oh, and it'll go purple when it's	О, и она станет фиолетовой, когда
soaked up enough to Summon a Diabro.	насосётся хватит на призыв Диабро.
Right, that should be enough for you to	Ладно, этого тебе должно хватить
be going along with. Good luck, Lord.	на старт. Удачи, Повелитель.
Not that you'll need it...'	Не то чтобы она тебе нужна...'
Summon 1 Diabro and 2 Wookiemons!	Призови 1 Диабро и 2 Вукимона!
Many years ago, in a land far away...	Много лет назад, в краю далёком...
A hero and a Dragon were locked in an	Герой и Дракон сошлись в
endless battle.	бесконечной битве.
The people were wild with enthusiasm,	Народ сходил с ума от восторга,
singing his praises and holding feasts	пел ему хвалу и закатывал
in his honor.	пиры в честь.
Yes, that Dragon became just about the	Да, тот Дракон стал едва ли не
most popular monster who ever lived.	самым популярным гадом из всех живших.
And to this day, Dragons are still	И по сей день Драконов
loved by everyone in the Underworld.	любят все в Подземелье.
I bet you want one now too, don't you?'	Бьюсь, тебе тоже один захотелось, да?'
Well you'll need to dig up some Level 3'	Ну тогда сначала копни почву 3-го'
mana-rich soil first.	уровня с маной.
Level 3 mana-rich soil is a bit of a	Мана-почва 3-го уровня — ещё тот
tall order, but manage your Spirits	квест, но рули Духами
wisely, and it can be done.	умно — и выйдет.
How about we give you a chance to	Давай сначала дадим тебе
try one out first, then you can	попробовать одного, а своего
make your own later, hm?	сваришь потом, а?
You can get an idea of how they taste,	Поймёшь, какой у них вкус,
and the texture, and...	текстура, и...
Ha ha! Only joking!	Ха-ха! Шутка!
Okay, first things first, we need some	Ладно, первым делом нужна
Level 3 mana-rich soil.	мана-почва 3-го уровня.
It's simply a matter of managing mana'	Это просто рулёж разводки'
distribution. It's not so hard.'	маны. Не так уж сложно.'
Okay, dig up the yellow soil I	Ладно, копай жёлтую почву, что
highlight and get the Spirits moving.	подсвечу, и гони Духов.
And there you have it!	И вот оно!
Level 3 mana-rich soil!	Мана-почва 3-го уровня!
Go ahead and dig it up, Lord.	Давай, копай, Повелитель.
Oh, yes! That's the way to do it!'	О да! Вот это я понимаю!'
Now, take a look at this diagram.	А теперь глянь на эту схему.
A Dragon's fiery breath attack works as'	Огненное дыхание Дракона бьёт так,'
depicted in the picture above.	как на картинке сверху.
Weaker heroes can't even come near a'	Слабые герои даже близко не подойдут к'
Dragon's breath, or they'll be	дыханию Дракона — сгорят.
frazzled. Serves them right!	Так им и надо!
Okay, it's time for me to tell you the'	Ладно, пора сказать тебе самое'
most important thing about Dragons.	важное про Драконов.
Dragons can't move up or down. They're	Драконы не ходят вверх-вниз. Они
strictly horizontal beings.	строго горизонтальные твари.
So you have to place them where heroes	Так что ставь их там, где героев
will be forced to walk horizontally as	тоже заставит ходить
well.	горизонтально.
Another thing is that Dragons will eat	Ещё: Драконы сожрут
pretty much any other monster they come	почти любого гада, на которого
across.	наткнутся.
Only runeborn monsters are spared,	Только рунородных щадят,
probably due to their otherworldly	наверное из-за загробного
taste. They eat everything else.	вкуса. Остальных жрут.
And they'll toast anything that crosses'	И поджарят всё, что пересечёт'
their path, be it monster, hero or	путь: гада, героя
anything else.	или что угодно ещё.
So if you're going to bring a'	Так что если собираешься тащить'
Dragon into the Underworld, you have	Дракона в Подземелье, будь
to be very careful.	очень осторожен.
Wha-!? My Lord, a dragon-hunting hero	Чт-!? Повелитель, герой-охотник на драконов
is headed this way! What are we to do?	прёт сюда! Что делать?
Ha! What am I thinking? Foolish	Ха! О чём это я? Глупый
Overlord! We'll teach him the power'	Повелитель! Научим его мощи'
of Dragons, of course!	Драконов, конечно!
Get digging up Level 3 mana-rich earth!	Копай мана-землю 3-го уровня!
Let's give him a fiery welcome he'	Устроим ему огненный приём, который'
won't forget!'	он не забудет!'
Frazzle the Dragon Hunter!	Подпали Охотника на драконов!
Wow. This is our thirteenth training	Ого. Это наша тринадцатая тренировка.
session. Can you even remember the	Ты вообще помнишь
first one? I can't.'	первую? Я нет.'
Anyway, today I'll be giving you a'	Ладно, сегодня я прочту тебе'
highly detailed and scientific lecture	очень подробную и научную лекцию
on the subject of stress.	на тему стресса.
Everyone gets stressed under pressure,	Все под давлением стрессуют,
and many go bald, or get fat, or get	и многие лысеют, жиреют или
really thin. Or die.	худеют в нитку. Или дохнут.
And monsters are no exception. Well,	И гады не исключение. Ну,
they don't go bald, but... Ach, you'	лысеть они не лысеют, но... Ач, ты'
know what I'm getting at.'	понял, к чему я.'
Anyway, let's have a look at what'	Ладно, давай глянем, от чего'
stresses monsters out...	гады стрессуют...
Coping with Stress	Как жить со стрессом
Death. Unsurprisingly, death is	Смерть. Что неудивительно, смерть —
what stresses them out.	вот что их стрессит.
When a monster dies, all other monsters	Когда гад дохнет, у всех других гадов
of the same species' stress levels'	того же вида уровень стресса'
increase.	растёт.
Whether it's <col:255,0,0,255>death by hero</col>, being <col:255,0,0,255>eaten</col>'	Будь то <col:255,0,0,255>смерть от героя</col>, быть <col:255,0,0,255>съеденным</col>'
by other monsters, <col:255,0,0,255>starvation</col>, or being	другими гадами, <col:255,0,0,255>голод</col> или
<col:255,0,0,255>culled</col> by you, Lord...	<col:255,0,0,255>прореживание</col> тобой, Повелитель...
No matter what the cause of death, it	Какая б ни была причина смерти, она
causes stress amongst monsters of the	сеет стресс среди гадов
same species.	того же вида.
And when stress increases, breeding is	А когда стресс растёт, размножение
affected.	страдает.
The higher the stress levels of a	Чем выше стресс
species, the higher the chance of pure	вида, тем выше шанс, что плодятся
breeds being spawned.	чистые.
Pure breeds are intensely annoying	Чистые — это дико бесячие
innocents who refuse to <col:255,0,0,255>prey on others</col>	невинные, что отказываются <col:255,0,0,255>жрать других</col>
or to <col:255,0,0,255>breed</col>. Ugh.	или <col:255,0,0,255>плодиться</col>. Угх.
You might think they sound cute now,	Сейчас они звучат мило,
but try telling me that when they've'	но попробуй сказать это, когда они'
ruined your food chain.	угробили твою пищевую цепь.
So that's stress for you - it's a right	Вот тебе стресс — та ещё
pain. But what happens when it reaches	боль. Но что, когда он
its peak?	на пике?
Mutation, that's what.'	Мутация, вот что.'
Monsters will mutate into new forms to	Гады мутируют в новые формы,
try and avoid dying of the same cause	чтобы не дохнуть от одной и той же причины
again and again.	снова и снова.
And the form they mutate into will	А форма, в которую мутируют,
depend on how their companions died.	зависит от того, как сдохли товарищи.
Take a look at this.	Глянь сюда.
So, we have death, the cause of stress,	Итак: смерть, причина стресса,
and two possible mutations, depending	и две возможные мутации, смотря
on the cause of death.	от чего сдохли.
Abnormal breeds arise when a species	Аномальные породы появляются, когда вид
evolves status-abnormality-causing	качает силы статус-аномалий,
powers to fend off <col:255,0,0,255>predators</col>.	чтобы отбивать <col:255,0,0,255>хищников</col>.
Giant breeds arise when a species	Гигантские породы — когда вид
evolves to store more nutrients or mana	качается копить больше пищи или маны,
in order to avoid <col:255,0,0,255>starvation</col>.	чтобы не сдохнуть от <col:255,0,0,255>голода</col>.
So mutation is essentially a way for a	Так что мутация, по сути, способ
species to survive by adapting to its	виду выжить, подстроившись под
environment.	среду.
But the bonus is that a species levels	Бонус в том, что вид качается
up by 1 when it mutates.	на 1 уровень, когда мутирует.
So deliberately inducing mutation can	Так что нарочно гнать мутацию —
be a clever way to improve the might of	умный ход, чтобы усилить мощь
my horde of minions.	моей орды слуг.
And there are even some levels that can	И есть уровни, до которых
only be reached through mutation.	добраться можно только мутацией.
I know! Exciting, isn't it?'	Знаю! Заводит, правда?'
But!	Но!
Don't forget that the closer you get to'	Не забудь: чем ближе ты к'
the point of mutation, the more pure	точке мутации, тем больше
breeds will appear.	чистых повылезает.
If your timing's off, your food chain'	Промахнёшься с таймингом — пищевая цепь'
could be ruined, and your horde	рухнет, и орду
wiped out.	вынесут подчистую.
All of which makes manipulating stress	Всё это делает рулёж стрессом
levels to induce mutation a rather	ради мутации довольно
risky business.	рискованным делом.
Oh, and by the way, each new member of	О, и кстати: каждый новый член
a species spawned reduces stress levels	вида чуть-чуть
slightly.	сбивает стресс.
So if you want to hold off the tide of	Так что если хочешь сдержать вал
mutation, a baby boom is the only	мутации, бэби-бум — единственный
way to do it.	способ.
And even then you might not have the	И даже тогда ресурсов может
resources, so get used to the idea that	не хватить, так что свыкнись: мутация
mutation might be unavoidable.	может быть неизбежна.
Now, let's give you a little taste of'	А теперь дам тебе чуть вкуса'
the marvels of mutation, shall we?	чудес мутации, а?
Let's see... Well, there's a lot of	Так-с... Ну, омномов полно,
Omnoms, so maybe just sit back and	так что пока просто сиди и
watch for a while first.	смотри.
Try not to dig any soil up either. Do	И почву лучше не копай. Сделаешь
that, and you should see signs of	так — скоро увидишь знаки
impending mutation soon.	грядущей мутации.
Once that happens, start steadily	А как это случится, начни ровно
digging away and increasing your Omnom	копать и растить популяцию
population.	омномов.
Get it right, and you'll be the proud'	Выйдет — будешь гордым'
owner of a magnificent mutated Omnom!	хозяином великолепного мутировавшего омнома!
Right, on your marks...	Так, на старт...
Get set...	Внимание...
Cause the Omnoms to mutate!	Заставь Омномов мутировать!
Ahh, our last training session...	Ах, наша последняя тренировка...
Shame. Right, let's get on with it'	Жаль. Ладно, давай поехали'
Today I'm going to talk to you all'	Сегодня я расскажу тебе всё'
about heroes, those horrible	про героев, этих мерзких
dungeon-invading do-gooders.	святош, что лезут в данж.
Since the turn of the century, hero	С начала века исследования
research has come along in leaps and	героев шагнули вперёд
bounds.	семимильными.
And I'm going to share with you some of'	И я поделюсь с тобой частью'
the latest findings. First, let's look'	свежайших находок. Сначала глянем,'
at how they move.	как они ходят.
The hapless fools may look like they	Эти горемычные дурни с виду просто
just wander around the dungeon willy-	шатаются по данжу как попало,
nilly, but that's not quite the case.'	но это, ясное дело, не совсем так.'
Our researchers have discovered that	Наши исследователи открыли, что
they in fact have a hierarchy of	у них на самом деле иерархия
directional preference!	предпочтений направления!
So, if the hero in our diagram reached	Так, если герой на нашей схеме дошёл
a crossroads, he would always search to	до развилки, он всегда шарит
the right first.	сначала направо.
And when he came back again, he'd'	А как вернётся обратно, будет'
search to the left, and finally, he'd'	шарить налево и, наконец,'
head downward.	пойдёт вниз.
If we know this fact, we can use it	Зная этот факт, можно юзать его
to our advantage.	в свою пользу.
For example, we can split up groups	Например, можно раскидать группы
of heroes who arrive in parties and	героев, что приходят партиями, и
deal with them individually.	бить их поодиночке.
By building a dungeon that doesn't go'	Строя данж, который не идёт'
in a straight line, but branches off in	прямой, а ветвится в
many different directions...	кучу разных сторон...
We can send each hero off on his own	Можно отправить каждого героя в его
individual wild-goose chase. Give it a	личную гонку за призраком. Попробуй,
try, it's immensely satisfying.'	это дико кайфово.'
Now let's talk a little about the aims'	А теперь чуть поговорим про цели'
of the heroes who come to invade your	героев, что лезут в твоё
space.	пространство.
It goes without saying that their main	Само собой, их главная
aim is to capture yours truly and drag	цель — сцапать вашу покорность и тащить
me off to face "justice".	меня на «правосудие».
But there are also some free-thinking	Но есть и свободомыслящие
heroes out there with aims all their	герои со своими
own.	целями.
And these rampant individualists will	И эти буйные индивидуалисты с
happily leave the dungeon as soon as	радостью свалят из данжа, едва
their goals are completed.	их цели выполнены.
Sounds good, doesn't it?'	Звучит сладко, правда?'
Well, it is - for every hero whose goal	Ну, так и есть — на каждого героя, чья цель
is a nice walk, there are ten whose sole	прогулка, десяток, чья цель —
aim is to massacre monsters.	вырезать гадов.
I know, I know - they think the dungeon	Знаю, знаю — они думают, данж
is some kind of fun park they can come	какой-то парк развлечений, где можно
and do what they want in!	делать что вздумается!
I highly recommend exterminating them	Крайне рекомендую мочить их,
rather than letting them get away with	а не давать уйти с этим —
it - you score more that way too.	очков тоже больше.
Oh, and if heroes arrive in a group,	О, и если герои пришли группой,
the entire party will always share the	вся партия всегда делит
same goal.	одну цель.
So they'll all leave once their aim is'	Так что все свалят, едва цель'
fulfilled. Bear that in mind if you're'	закрыта. Имей в виду, если хочешь'
looking to wipe them out.	вынести их подчистую.
...? Blast! It's time for the hero to'	...? Тьфу! Уже пора герою'
arrive already! I got distracted by my	являться! Опять отвлёкся на
own dulcet tones again!	свой бархатный голос!
Which means we have no time to dig our	А значит, данж копать
dungeon before he gets here! Curses!	некогда, пока он допрёт! Проклятье!
If only I wasn't such an incredibly'	Вот бы я не был таким невероятно'
captivating speaker! Well, we all have	завораживающим оратором! Ну, у всех
our cross to bear, I suppose...	свой крест, положим...
Anyway, there's no sense in getting'	Ладно, нет никакого смысла'
upset. We have ourselves a decent	киснуть. У нас уже есть
dungeon here already.	приличный данж.
So all you should have to do is place	Так что тебе осталось поставить
me out of the way in the furthest	меня в сторонке, в самом
corner.	дальнем углу.
Remember what I said back at the start	Помнишь, что я сказал в начале
of this lesson?	этого урока?
Each hero has their own hierarchy of	У каждого героя своя иерархия
directional preference.	предпочтений направления.
And I happen to know that his order of	И я как раз знаю, что его порядок —
preference is right, left, down, then	направо, налево, вниз, потом
up from your point of view.	вверх с твоей точки зрения.
Now, use that information to outfox him	Теперь этой инфой его перехитри,
until the time runs out. Go go go!	пока время не выйдет. Давай-давай-давай!
Protect me from the horrible hero!	Защити меня от мерзкого героя!
I'm afraid there's something very	Боюсь, я кое-что очень
important I have neglected to tell	важное забыл тебе сказать,
you, My Lord.	Повелитель.
It's about the pickaxe, symbol of your'	Это про кирку, символ твоего'
all-powerful, majestic, dungeon-digging	всесильного величавого копания данжа
Godhood.	Божества.
Pick a new Pick!	Хватай новую кирку!
Well, there's not just one pickaxe in'	Ну, в мире не одна-единственная кирка.'
the world. In fact, there's a dazzling'	На деле там ослепительный'
array of tip-top picks out there.	ряд топ-кирок.
And that's not all - each pick has'	И это ещё не всё — у каждой кирки'
its own super special skill! I know!	свой супер-особый навык! Знаю!
Amazing!	Круть!
And judging by the testimonials from	А судя по отзывам других
other Gods of Destruction, they make	Богов Разрушения, с ними
dungeoneering a breeze!	данжить — семечки!
You should consider collecting the	Тебе стоит собрать
entire range, Lord. World domination	всю линейку, Повелитель. Мировое господство
would be a walkover!	будет плёвым делом!
And you're probably one of those'	А ты, небось, из тех самых'
obsessives who has to get the full set	задротов, кому надо полный набор
of everything anyway, aren't you?'	всего на свете, правда ведь?'
You can trigger each pickaxe's special'	Особый навык каждой кирки жжётся'
skill by holding down the R button, by	удержанием кнопки R,
the way.	кстати.
The skills are all different, but the	Навыки все разные, но
method is the same - the R button is	метод один — кнопка R тебе
your skill-performing friend.	друг по навыкам.
Oh, and each skill consumes a certain	О, и каждый навык жрёт определённый
amount of Dig Power when you use it.	кусок Силы копки, когда юзаешь.
So be careful - if you get trigger	Так что осторожно — если будешь
happy, you'll soon pay the price. I'	палить без ума, цена прилетит. Я'
know what you're like, Lord.'	знаю, какой ты, Повелитель.'
Some pickaxes are dangerously	Некоторые кирки опасно
Dig-Power-hungry.	голодны до Силы копки.
But you don't care about that, do you,'	Но тебе ж всё равно, да,'
Lord? You're just itching to press that'	Повелитель? Ты просто чешешься жать ту'
R button, aren't you?'	кнопку R, правда?'
Well, who can blame you? You're a God'	Ну кто тебя осудит? Ты Бог'
of Destruction, after all, not some	Разрушения, в конце концов, а не какой-то
law-abiding wet blanket!	законопослушный мокрая курица!
Go on, then. Go wild with the R button.	Давай уж. Бесись кнопкой R.
Hold it down and unleash the power of	Зажми и выпусти мощь
the pick!	кирки!
F-F-F-Fantastic!!! You have just	Ф-Ф-Ф-Фантастика!!! Ты только что
witnessed the earth-shaking power of	увидел землютрясущую мощь
Dungeonquake!	Данжтрясения!
That's the special skill of The'	Это особый навык Кирки'
People's Pick, the pickaxe you're	народа, той, что ты
currently using.	сейчас держишь.
It stops heroes in their tracks, and	Она стопорит героев на месте и
destroys any Yummy Jerky or Tasty Meat	крушит Вкусные джерки и Вкусное мясо,
they drop into the bargain.	что они роняют.
And that's about all there is to say'	И это, в общем, всё, что сказать'
about pick skills. Collect the other	про навыки кирок. Собери остальные
pickaxes and try them out.	кирки и попробуй.
Every one is a wonder in its own	Каждая — чудо по-своему
crazy way!	безумному!
Oh, I suppose I'd better tell you how to'	О, пожалуй, надо сказать, как'
get your hands on this amazing array of	заполучить этот дивный ряд
pickaxes, hadn't I?'	кирок, а?'
Well, you'll need to get hold of a'	Ну, тебе надо раздобыть'
Dragon Orb or two.	Драконий шар или два.
Dragon Orbs are carried by heroes, who	Драконьи шары носят герои, и
will drop them when they're damaged or,'	роняют, когда их бьют или,'
even better, when they drop dead.	ещё лучше, когда сдыхают.
All you have to do is tap them with	Тебе только ткнуть их
your pickaxe, and they're yours for'	киркой — и они твои уже на'
the spending.	трату.
Be quick, though, as other heroes will	Но живей, другие герои их
pick them up, and Dragons will eat them	подберут, а Драконы сожрут,
if they happen across them.	если наткнутся.
There are 44 orbs altogether, and each	Всего шаров 44, и каждая
new pick will cost you a few of them.	новая кирка стоить будет несколько.
The heroes from EX dungeons and	Герои из EX-данжей и
Dungeon-a-Day dungeons also drop them,	данжей «Данж на день» тоже роняют,
